"","GEOID","county","state","variable","estimate","moe","variable_description","county_state"
"2898","51163","Rockbridge","Virginia","B19301_001",31594,2639,"Income Per Capita","Rockbridge, Virginia"
"2899","51165","Rockingham","Virginia","B19301_001",30138,1169,"Income Per Capita","Rockingham, Virginia"
"2900","51167","Russell","Virginia","B19301_001",21754,1341,"Income Per Capita","Russell, Virginia"
"2901","51169","Scott","Virginia","B19301_001",21157,985,"Income Per Capita","Scott, Virginia"
"2902","51171","Shenandoah","Virginia","B19301_001",28064,1136,"Income Per Capita","Shenandoah, Virginia"
"2903","51173","Smyth","Virginia","B19301_001",22297,1210,"Income Per Capita","Smyth, Virginia"
"2904","51175","Southampton","Virginia","B19301_001",25643,1327,"Income Per Capita","Southampton, Virginia"
"2905","51177","Spotsylvania","Virginia","B19301_001",35794,780,"Income Per Capita","Spotsylvania, Virginia"
"2906","51179","Stafford","Virginia","B19301_001",40850,807,"Income Per Capita","Stafford, Virginia"
"2907","51181","Surry","Virginia","B19301_001",28688,2154,"Income Per Capita","Surry, Virginia"
"2908","51183","Sussex","Virginia","B19301_001",18363,3130,"Income Per Capita","Sussex, Virginia"
"2909","51185","Tazewell","Virginia","B19301_001",23366,1299,"Income Per Capita","Tazewell, Virginia"
"2910","51187","Warren","Virginia","B19301_001",31007,1111,"Income Per Capita","Warren, Virginia"
"2911","51191","Washington","Virginia","B19301_001",26085,835,"Income Per Capita","Washington, Virginia"
"2912","51193","Westmoreland","Virginia","B19301_001",32637,2260,"Income Per Capita","Westmoreland, Virginia"
"2913","51195","Wise","Virginia","B19301_001",21828,1563,"Income Per Capita","Wise, Virginia"
"2914","51197","Wythe","Virginia","B19301_001",26513,2027,"Income Per Capita","Wythe, Virginia"
"2915","51199","York","Virginia","B19301_001",39071,918,"Income Per Capita","York, Virginia"
"2916","51510","Alexandria","Virginia","B19301_001",59239,1069,"Income Per Capita","Alexandria, Virginia"
"2917","51520","Bristol","Virginia","B19301_001",22900,1848,"Income Per Capita","Bristol, Virginia"
"2918","51530","Buena","city","B19301_001",19744,2747,"Income Per Capita","Buena, city"
"2919","51540","Charlottesville","Virginia","B19301_001",35026,1609,"Income Per Capita","Charlottesville, Virginia"
"2920","51550","Chesapeake","Virginia","B19301_001",33844,602,"Income Per Capita","Chesapeake, Virginia"
"2921","51570","Colonial","city","B19301_001",27579,1340,"Income Per Capita","Colonial, city"
"2922","51580","Covington","Virginia","B19301_001",24955,3303,"Income Per Capita","Covington, Virginia"
"2923","51590","Danville","Virginia","B19301_001",22200,850,"Income Per Capita","Danville, Virginia"
"2924","51595","Emporia","Virginia","B19301_001",18694,2374,"Income Per Capita","Emporia, Virginia"
"2925","51600","Fairfax","Virginia","B19301_001",47047,2155,"Income Per Capita","Fairfax, Virginia"
"2926","51610","Falls","city","B19301_001",69775,4683,"Income Per Capita","Falls, city"
"2927","51620","Franklin","Virginia","B19301_001",25229,2502,"Income Per Capita","Franklin, Virginia"
"2928","51630","Fredericksburg","Virginia","B19301_001",34722,1823,"Income Per Capita","Fredericksburg, Virginia"
"2929","51640","Galax","Virginia","B19301_001",21722,3379,"Income Per Capita","Galax, Virginia"
"2930","51650","Hampton","Virginia","B19301_001",28384,773,"Income Per Capita","Hampton, Virginia"
"2931","51660","Harrisonburg","Virginia","B19301_001",21793,1588,"Income Per Capita","Harrisonburg, Virginia"
"2932","51670","Hopewell","Virginia","B19301_001",22038,1233,"Income Per Capita","Hopewell, Virginia"
"2933","51678","Lexington","Virginia","B19301_001",17762,2680,"Income Per Capita","Lexington, Virginia"
"2934","51680","Lynchburg","Virginia","B19301_001",22972,931,"Income Per Capita","Lynchburg, Virginia"
"2935","51683","Manassas","Virginia","B19301_001",31638,1141,"Income Per Capita","Manassas, Virginia"
"2936","51685","Manassas","city","B19301_001",31420,2461,"Income Per Capita","Manassas, city"
"2937","51690","Martinsville","Virginia","B19301_001",22669,1657,"Income Per Capita","Martinsville, Virginia"
"2938","51700","Newport","city","B19301_001",26993,581,"Income Per Capita","Newport, city"
"2939","51710","Norfolk","Virginia","B19301_001",28508,648,"Income Per Capita","Norfolk, Virginia"
"2940","51720","Norton","Virginia","B19301_001",20917,3167,"Income Per Capita","Norton, Virginia"
"2941","51730","Petersburg","Virginia","B19301_001",22356,1203,"Income Per Capita","Petersburg, Virginia"
"2942","51735","Poquoson","Virginia","B19301_001",40277,1664,"Income Per Capita","Poquoson, Virginia"
"2943","51740","Portsmouth","Virginia","B19301_001",25179,648,"Income Per Capita","Portsmouth, Virginia"
"2944","51750","Radford","Virginia","B19301_001",20760,2186,"Income Per Capita","Radford, Virginia"
"2945","51760","Richmond","Virginia","B19301_001",31635,708,"Income Per Capita","Richmond, Virginia"
"2946","51770","Roanoke","Virginia","B19301_001",26119,900,"Income Per Capita","Roanoke, Virginia"
"2947","51775","Salem","Virginia","B19301_001",31274,2225,"Income Per Capita","Salem, Virginia"
"2948","51790","Staunton","Virginia","B19301_001",28836,1596,"Income Per Capita","Staunton, Virginia"
"2949","51800","Suffolk","Virginia","B19301_001",32894,793,"Income Per Capita","Suffolk, Virginia"
"2950","51810","Virginia","city","B19301_001",36268,516,"Income Per Capita","Virginia, city"
"2951","51820","Waynesboro","Virginia","B19301_001",25421,1822,"Income Per Capita","Waynesboro, Virginia"
"2952","51830","Williamsburg","Virginia","B19301_001",29203,2152,"Income Per Capita","Williamsburg, Virginia"
"2953","51840","Winchester","Virginia","B19301_001",29727,1698,"Income Per Capita","Winchester, Virginia"
"2954","53001","Adams","Washington","B19301_001",19152,1088,"Income Per Capita","Adams, Washington"
"2955","53003","Asotin","Washington","B19301_001",27896,1546,"Income Per Capita","Asotin, Washington"
"2956","53005","Benton","Washington","B19301_001",31580,666,"Income Per Capita","Benton, Washington"
"2957","53007","Chelan","Washington","B19301_001",29204,1085,"Income Per Capita","Chelan, Washington"
"2958","53009","Clallam","Washington","B19301_001",29663,952,"Income Per Capita","Clallam, Washington"
"2959","53011","Clark","Washington","B19301_001",34163,459,"Income Per Capita","Clark, Washington"
"2960","53013","Columbia","Washington","B19301_001",31206,2987,"Income Per Capita","Columbia, Washington"
"2961","53015","Cowlitz","Washington","B19301_001",27264,838,"Income Per Capita","Cowlitz, Washington"
"2962","53017","Douglas","Washington","B19301_001",28579,2623,"Income Per Capita","Douglas, Washington"
"2963","53019","Ferry","Washington","B19301_001",23640,1720,"Income Per Capita","Ferry, Washington"
"2964","53021","Franklin","Washington","B19301_001",23373,848,"Income Per Capita","Franklin, Washington"
"2965","53023","Garfield","Washington","B19301_001",25539,2296,"Income Per Capita","Garfield, Washington"
"2966","53025","Grant","Washington","B19301_001",23633,843,"Income Per Capita","Grant, Washington"
"2967","53027","Grays","County","B19301_001",25374,1108,"Income Per Capita","Grays, County"
"2968","53029","Island","Washington","B19301_001",35364,1027,"Income Per Capita","Island, Washington"
"2969","53031","Jefferson","Washington","B19301_001",34187,1840,"Income Per Capita","Jefferson, Washington"
"2970","53033","King","Washington","B19301_001",49298,320,"Income Per Capita","King, Washington"
"2971","53035","Kitsap","Washington","B19301_001",35826,562,"Income Per Capita","Kitsap, Washington"
"2972","53037","Kittitas","Washington","B19301_001",27948,1164,"Income Per Capita","Kittitas, Washington"
"2973","53039","Klickitat","Washington","B19301_001",26128,1463,"Income Per Capita","Klickitat, Washington"
"2974","53041","Lewis","Washington","B19301_001",25813,855,"Income Per Capita","Lewis, Washington"
"2975","53043","Lincoln","Washington","B19301_001",27730,1261,"Income Per Capita","Lincoln, Washington"
"2976","53045","Mason","Washington","B19301_001",27253,1129,"Income Per Capita","Mason, Washington"
"2977","53047","Okanogan","Washington","B19301_001",23961,1010,"Income Per Capita","Okanogan, Washington"
"2978","53049","Pacific","Washington","B19301_001",24474,1089,"Income Per Capita","Pacific, Washington"
"2979","53051","Pend","County","B19301_001",26739,1334,"Income Per Capita","Pend, County"
"2980","53053","Pierce","Washington","B19301_001",32874,347,"Income Per Capita","Pierce, Washington"
"2981","53055","San","County","B19301_001",42307,1659,"Income Per Capita","San, County"
"2982","53057","Skagit","Washington","B19301_001",31822,852,"Income Per Capita","Skagit, Washington"
"2983","53059","Skamania","Washington","B19301_001",30217,1583,"Income Per Capita","Skamania, Washington"
"2984","53061","Snohomish","Washington","B19301_001",37671,315,"Income Per Capita","Snohomish, Washington"
"2985","53063","Spokane","Washington","B19301_001",29982,429,"Income Per Capita","Spokane, Washington"
"2986","53065","Stevens","Washington","B19301_001",25197,896,"Income Per Capita","Stevens, Washington"
"2987","53067","Thurston","Washington","B19301_001",33901,511,"Income Per Capita","Thurston, Washington"
"2988","53069","Wahkiakum","Washington","B19301_001",29452,3702,"Income Per Capita","Wahkiakum, Washington"
"2989","53071","Walla","County","B19301_001",27835,1140,"Income Per Capita","Walla, County"
"2990","53073","Whatcom","Washington","B19301_001",30586,606,"Income Per Capita","Whatcom, Washington"
"2991","53075","Whitman","Washington","B19301_001",22585,788,"Income Per Capita","Whitman, Washington"
"2992","53077","Yakima","Washington","B19301_001",22459,623,"Income Per Capita","Yakima, Washington"
"2993","54001","Barbour","West","B19301_001",22237,1400,"Income Per Capita","Barbour, West"
"2994","54003","Berkeley","West","B19301_001",28736,799,"Income Per Capita","Berkeley, West"
"2995","54005","Boone","West","B19301_001",21394,1683,"Income Per Capita","Boone, West"
"2996","54007","Braxton","West","B19301_001",21596,1471,"Income Per Capita","Braxton, West"
"2997","54009","Brooke","West","B19301_001",25537,965,"Income Per Capita","Brooke, West"
"2998","54011","Cabell","West","B19301_001",24506,820,"Income Per Capita","Cabell, West"
"2999","54013","Calhoun","West","B19301_001",19911,2136,"Income Per Capita","Calhoun, West"
"3000","54015","Clay","West","B19301_001",16780,1287,"Income Per Capita","Clay, West"
"3001","54017","Doddridge","West","B19301_001",22598,2433,"Income Per Capita","Doddridge, West"
"3002","54019","Fayette","West","B19301_001",21466,870,"Income Per Capita","Fayette, West"
"3003","54021","Gilmer","West","B19301_001",17313,1337,"Income Per Capita","Gilmer, West"
"3004","54023","Grant","West","B19301_001",22828,1577,"Income Per Capita","Grant, West"
"3005","54025","Greenbrier","West","B19301_001",23936,1714,"Income Per Capita","Greenbrier, West"
"3006","54027","Hampshire","West","B19301_001",23011,1266,"Income Per Capita","Hampshire, West"
"3007","54029","Hancock","West","B19301_001",25637,972,"Income Per Capita","Hancock, West"
"3008","54031","Hardy","West","B19301_001",26596,3219,"Income Per Capita","Hardy, West"
"3009","54033","Harrison","West","B19301_001",27869,1121,"Income Per Capita","Harrison, West"
"3010","54035","Jackson","West","B19301_001",24661,1337,"Income Per Capita","Jackson, West"
"3011","54037","Jefferson","West","B19301_001",34750,752,"Income Per Capita","Jefferson, West"
"3012","54039","Kanawha","West","B19301_001",28405,854,"Income Per Capita","Kanawha, West"
"3013","54041","Lewis","West","B19301_001",22575,1603,"Income Per Capita","Lewis, West"
"3014","54043","Lincoln","West","B19301_001",19423,1794,"Income Per Capita","Lincoln, West"
"3015","54045","Logan","West","B19301_001",21672,1230,"Income Per Capita","Logan, West"
"3016","54047","McDowell","West","B19301_001",14489,1168,"Income Per Capita","McDowell, West"
"3017","54049","Marion","West","B19301_001",25909,793,"Income Per Capita","Marion, West"
"3018","54051","Marshall","West","B19301_001",24882,1302,"Income Per Capita","Marshall, West"
"3019","54053","Mason","West","B19301_001",21812,1277,"Income Per Capita","Mason, West"
"3020","54055","Mercer","West","B19301_001",21821,996,"Income Per Capita","Mercer, West"
"3021","54057","Mineral","West","B19301_001",23546,900,"Income Per Capita","Mineral, West"
"3022","54059","Mingo","West","B19301_001",19025,1251,"Income Per Capita","Mingo, West"
"3023","54061","Monongalia","West","B19301_001",30641,1137,"Income Per Capita","Monongalia, West"
"3024","54063","Monroe","West","B19301_001",23412,1724,"Income Per Capita","Monroe, West"
"3025","54065","Morgan","West","B19301_001",27642,3685,"Income Per Capita","Morgan, West"
"3026","54067","Nicholas","West","B19301_001",21941,1054,"Income Per Capita","Nicholas, West"
"3027","54069","Ohio","West","B19301_001",30258,1454,"Income Per Capita","Ohio, West"
"3028","54071","Pendleton","West","B19301_001",24739,2199,"Income Per Capita","Pendleton, West"
"3029","54073","Pleasants","West","B19301_001",27522,3092,"Income Per Capita","Pleasants, West"
"3030","54075","Pocahontas","West","B19301_001",24109,2571,"Income Per Capita","Pocahontas, West"
"3031","54077","Preston","West","B19301_001",23337,1088,"Income Per Capita","Preston, West"
"3032","54079","Putnam","West","B19301_001",31277,1360,"Income Per Capita","Putnam, West"
"3033","54081","Raleigh","West","B19301_001",24170,1208,"Income Per Capita","Raleigh, West"
"3034","54083","Randolph","West","B19301_001",24162,1814,"Income Per Capita","Randolph, West"
"3035","54085","Ritchie","West","B19301_001",24442,2010,"Income Per Capita","Ritchie, West"
"3036","54087","Roane","West","B19301_001",20574,1688,"Income Per Capita","Roane, West"
"3037","54089","Summers","West","B19301_001",20784,1494,"Income Per Capita","Summers, West"
"3038","54091","Taylor","West","B19301_001",24258,1429,"Income Per Capita","Taylor, West"
"3039","54093","Tucker","West","B19301_001",23670,1189,"Income Per Capita","Tucker, West"
"3040","54095","Tyler","West","B19301_001",24422,2836,"Income Per Capita","Tyler, West"
"3041","54097","Upshur","West","B19301_001",21701,1322,"Income Per Capita","Upshur, West"
"3042","54099","Wayne","West","B19301_001",21240,1110,"Income Per Capita","Wayne, West"
"3043","54101","Webster","West","B19301_001",20507,1751,"Income Per Capita","Webster, West"
"3044","54103","Wetzel","West","B19301_001",22789,1227,"Income Per Capita","Wetzel, West"
"3045","54105","Wirt","West","B19301_001",21314,1946,"Income Per Capita","Wirt, West"
"3046","54107","Wood","West","B19301_001",27201,901,"Income Per Capita","Wood, West"
"3047","54109","Wyoming","West","B19301_001",20831,1563,"Income Per Capita","Wyoming, West"
"3048","55001","Adams","Wisconsin","B19301_001",25591,923,"Income Per Capita","Adams, Wisconsin"
"3049","55003","Ashland","Wisconsin","B19301_001",23505,993,"Income Per Capita","Ashland, Wisconsin"
"3050","55005","Barron","Wisconsin","B19301_001",28326,1007,"Income Per Capita","Barron, Wisconsin"
"3051","55007","Bayfield","Wisconsin","B19301_001",29886,825,"Income Per Capita","Bayfield, Wisconsin"
"3052","55009","Brown","Wisconsin","B19301_001",31213,686,"Income Per Capita","Brown, Wisconsin"
"3053","55011","Buffalo","Wisconsin","B19301_001",29613,830,"Income Per Capita","Buffalo, Wisconsin"
"3054","55013","Burnett","Wisconsin","B19301_001",28424,749,"Income Per Capita","Burnett, Wisconsin"
"3055","55015","Calumet","Wisconsin","B19301_001",34015,953,"Income Per Capita","Calumet, Wisconsin"
"3056","55017","Chippewa","Wisconsin","B19301_001",28277,681,"Income Per Capita","Chippewa, Wisconsin"
"3057","55019","Clark","Wisconsin","B19301_001",24114,491,"Income Per Capita","Clark, Wisconsin"
"3058","55021","Columbia","Wisconsin","B19301_001",33012,805,"Income Per Capita","Columbia, Wisconsin"
"3059","55023","Crawford","Wisconsin","B19301_001",26038,939,"Income Per Capita","Crawford, Wisconsin"
"3060","55025","Dane","Wisconsin","B19301_001",38757,369,"Income Per Capita","Dane, Wisconsin"
"3061","55027","Dodge","Wisconsin","B19301_001",28543,598,"Income Per Capita","Dodge, Wisconsin"
"3062","55029","Door","Wisconsin","B19301_001",36155,1722,"Income Per Capita","Door, Wisconsin"
"3063","55031","Douglas","Wisconsin","B19301_001",28888,727,"Income Per Capita","Douglas, Wisconsin"
"3064","55033","Dunn","Wisconsin","B19301_001",27107,933,"Income Per Capita","Dunn, Wisconsin"
"3065","55035","Eau","County","B19301_001",29524,825,"Income Per Capita","Eau, County"
"3066","55037","Florence","Wisconsin","B19301_001",30674,2986,"Income Per Capita","Florence, Wisconsin"
"3067","55039","Fond","Lac","B19301_001",30454,753,"Income Per Capita","Fond, Lac"
"3068","55041","Forest","Wisconsin","B19301_001",24808,1222,"Income Per Capita","Forest, Wisconsin"
"3069","55043","Grant","Wisconsin","B19301_001",24974,579,"Income Per Capita","Grant, Wisconsin"
